date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,population
2020-05-26,58336,9339,15320,839573,NA,NA,70.83,75,68.45,87.5,1,Belgium,11433256
2020-05-27,58518,9364,15465,857345,NA,NA,70.83,75,68.45,87.5,1,Belgium,11433256
2020-05-28,58689,9392,15572,870435,NA,NA,70.83,75,68.45,87.5,1,Belgium,11433256
2020-05-29,58854,9408,15682,884051,NA,NA,70.83,75,68.45,87.5,1,Belgium,11433256
2020-05-30,58915,9433,15769,893780,NA,NA,70.83,75,68.45,87.5,1,Belgium,11433256
2020-05-31,58964,9455,15887,900575,NA,NA,70.83,75,68.45,87.5,1,Belgium,11433256
2020-06-01,59023,9476,15919,906013,NA,NA,70.83,75,68.45,87.5,1,Belgium,11433256
2020-06-02,59204,9500,15934,916669,NA,NA,70.83,75,68.45,87.5,1,Belgium,11433256
2020-06-03,59363,9519,15959,931469,NA,NA,70.83,75,68.45,87.5,1,Belgium,11433256
2020-06-04,59535,9536,16048,944311,NA,NA,70.83,75,68.45,87.5,1,Belgium,11433256
2020-06-05,59689,9549,16112,957394,NA,NA,69.79,73.15,67.26,87.5,1,Belgium,11433256
2020-06-06,59758,9560,16190,969259,NA,NA,69.79,73.15,67.26,87.5,1,Belgium,11433256
2020-06-07,59811,9572,16291,976566,NA,NA,69.79,73.15,67.26,87.5,1,Belgium,11433256
2020-06-08,59963,9582,16315,987579,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-09,60108,9594,16324,1002664,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-10,60227,9609,16392,1016990,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-11,60322,9618,16453,1030931,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-12,60411,9628,16498,1044674,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-13,60460,9633,16547,1057195,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-14,60482,9638,16589,1063440,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-15,60629,9646,16610,1075345,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-16,60728,9655,16625,1090539,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-17,60851,9663,16684,1105851,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-18,60959,9668,16724,1119810,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-19,61080,9672,16751,1133205,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-20,61130,9676,16771,1145739,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-21,61150,9684,NA,1152341,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-22,61293,9696,NA,1163470,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-23,61403,9700,NA,1180853,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-24,61503,9705,NA,1199319,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-25,61579,9710,16890,1214521,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-26,61692,9712,16918,1229075,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-27,61733,9720,16941,1240025,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-28,61757,9725,NA,1246209,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-29,61884,9728,NA,1258201,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-06-30,61984,9736,16984,1274263,NA,NA,57.81,51.85,53.57,87.5,1,Belgium,11433256
2020-07-01,62119,9739,17021,1289435,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-02,62212,9743,17044,1303042,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-03,62306,9745,17073,1315418,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-04,62370,9749,17091,1325421,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-05,62394,9751,NA,1331221,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-06,62506,9752,NA,1341942,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-07,62605,9755,17122,1355866,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-08,62742,9756,17138,1369725,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-09,62866,9758,17159,1382260,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-10,62993,NA,17179,1394282,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-11,63055,9760,17196,1403572,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-12,63098,9764,NA,1409194,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-13,63322,9765,NA,1419435,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-14,63529,9768,17223,1434505,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-15,63789,9773,17242,1450859,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-16,64015,9778,17253,1465338,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-17,64289,9780,17289,1479331,NA,NA,56.77,50,52.38,87.5,1,Belgium,11433256
2020-07-18,64419,9783,NA,1489780,NA,NA,53.65,50,52.38,62.5,1,Belgium,11433256
2020-07-19,64483,9785,NA,1496059,NA,NA,53.65,50,52.38,62.5,1,Belgium,11433256
2020-07-20,64926,9787,17321,1507960,NA,NA,53.65,50,52.38,62.5,1,Belgium,11433256
2020-07-21,65071,9788,17330,1519947,NA,NA,53.65,50,52.38,62.5,1,Belgium,11433256
2020-07-22,65624,9790,17347,1533230,NA,NA,53.65,50,52.38,62.5,1,Belgium,11433256
2020-07-23,66063,9792,17369,1551515,NA,NA,53.65,50,52.38,62.5,1,Belgium,11433256
2020-07-24,66559,9797,17394,1570193,NA,NA,53.65,50,52.38,62.5,1,Belgium,11433256
2020-07-25,66788,9798,17425,1584700,NA,NA,54.43,50,53.27,62.5,1,Belgium,11433256
2020-07-26,66972,9800,17438,1595681,NA,NA,54.43,50,53.27,62.5,1,Belgium,11433256
2020-07-27,67567,9806,17452,1610241,NA,NA,54.43,50,53.27,62.5,1,Belgium,11433256
2020-07-28,68252,9807,17476,1635762,NA,NA,55.99,52.78,55.06,62.5,1,Belgium,11433256
2020-07-29,68955,9810,17491,1661242,NA,NA,61.46,61.11,61.31,62.5,1,Belgium,11433256
2020-07-30,69590,9812,17513,1687376,NA,NA,61.46,61.11,61.31,62.5,1,Belgium,11433256
2020-07-31,70274,9817,17546,1708906,NA,NA,61.46,61.11,61.31,62.5,1,Belgium,11433256
2020-08-01,70583,9818,17573,1729324,NA,NA,61.46,61.11,61.31,62.5,1,Belgium,11433256
2020-08-02,70731,9823,17590,1741019,NA,NA,61.46,61.11,61.31,62.5,1,Belgium,11433256
2020-08-03,71525,9828,17598,1757846,NA,NA,61.46,61.11,61.31,62.5,1,Belgium,11433256
2020-08-04,72338,9835,17639,1783297,NA,NA,61.46,61.11,61.31,62.5,1,Belgium,11433256
2020-08-05,73105,9840,17661,1809676,NA,NA,61.46,61.11,61.31,62.5,1,Belgium,11433256
2020-08-06,73874,9844,17700,1832871,NA,NA,61.46,61.11,61.31,62.5,1,Belgium,11433256
2020-08-07,74645,9851,17728,1855697,NA,NA,59.38,57.41,58.93,62.5,1,Belgium,11433256
2020-08-08,74949,9853,17766,1872365,NA,NA,59.38,57.41,58.93,62.5,1,Belgium,11433256
2020-08-09,75071,9858,17780,1882321,NA,NA,62.5,62.96,62.5,62.5,1,Belgium,11433256
2020-08-10,75944,9869,17792,1899357,NA,NA,62.5,62.96,62.5,62.5,1,Belgium,11433256
2020-08-11,76662,9881,17841,1925015,NA,NA,62.5,62.96,62.5,62.5,1,Belgium,11433256
2020-08-12,77271,9892,17883,1947088,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-13,77940,9906,17913,1968947,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-14,78527,9918,17941,1987623,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-15,78690,9928,17981,2000604,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-16,78822,9936,17994,2009536,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-17,79529,9943,18003,2027534,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-18,80254,9954,18048,2054645,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-19,80866,9964,18078,2077733,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-20,81447,9969,18131,2101585,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-21,81957,9972,18165,2122398,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-22,82160,9978,18204,2138029,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-23,82275,9982,18225,2146558,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-24,82882,9987,18242,2164167,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-25,83409,9992,18291,2191207,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-26,83935,9996,18331,2215803,NA,NA,59.9,58.33,59.52,62.5,1,Belgium,11433256
2020-08-27,84470,9999,18360,2237111,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-08-28,85084,10003,NA,2262225,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-08-29,85279,10009,18403,2281277,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-08-30,85396,10010,18415,2291877,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-08-31,86030,10013,18422,2311534,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-01,86595,10016,18457,2339757,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-02,87169,10019,18490,2369826,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-03,87846,10023,18513,2393843,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-04,88574,10025,18534,2420426,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-05,88896,10026,18555,2440166,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-06,89051,10029,18565,2451129,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-07,89969,10033,18576,2474258,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-08,90840,10036,18602,2509381,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-09,91864,10038,18635,2544428,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-10,93007,10041,18659,2580660,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-11,94291,10046,18689,2618702,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-12,94908,10047,18709,2645828,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-13,95209,10048,18723,2664983,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-14,96933,10052,18737,2694290,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-15,98561,10055,18789,2736593,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-16,100504,10058,18810,2783267,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-17,102254,10059,18854,2826489,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-18,103963,10065,18908,2867917,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-19,104857,10073,18945,2894309,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-20,105318,10076,18965,2916183,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-21,107520,10079,18977,2951115,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-22,109594,10080,19039,2996164,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-23,111690,10088,19079,3040598,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-24,113485,10092,19123,3081153,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-25,115108,10097,19184,3118998,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-26,116186,10104,19246,3152438,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-27,116745,10116,19275,3172834,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-28,119536,10129,19301,3201393,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-29,122544,10139,19386,3249696,NA,NA,56.77,52.78,55.95,62.5,1,Belgium,11433256
2020-09-30,125818,10145,19454,3296394,NA,NA,52.08,47.22,50.6,62.5,1,Belgium,11433256
2020-10-01,129241,10160,19521,3338168,NA,NA,52.86,47.22,51.49,62.5,1,Belgium,11433256
2020-10-02,132993,10171,NA,3379951,NA,NA,52.86,47.22,51.49,62.5,1,Belgium,11433256
2020-10-03,134721,10186,19645,3414202,NA,NA,52.86,47.22,51.49,62.5,1,Belgium,11433256
2020-10-04,135788,10201,19679,3432174,NA,NA,52.86,47.22,51.49,62.5,1,Belgium,11433256
2020-10-05,141101,10216,19712,3459575,NA,NA,52.86,47.22,51.49,62.5,1,Belgium,11433256
2020-10-06,146859,10235,19812,3505477,NA,NA,52.86,47.22,51.49,62.5,1,Belgium,11433256
2020-10-07,153763,10255,19895,3559960,NA,NA,52.86,47.22,51.49,62.5,1,Belgium,11433256
2020-10-08,160442,10275,19981,3610143,NA,NA,52.86,47.22,51.49,62.5,1,Belgium,11433256
2020-10-09,168394,10295,20072,3663909,NA,NA,52.86,47.22,51.49,62.5,1,Belgium,11433256
2020-10-10,172764,10317,20202,3711514,NA,NA,52.86,47.22,51.49,62.5,1,Belgium,11433256
2020-10-11,175203,10345,20272,3741909,NA,NA,49.74,47.22,51.49,37.5,1,Belgium,11433256
2020-10-12,185075,10381,20324,3786458,NA,NA,49.74,47.22,51.49,37.5,1,Belgium,11433256
2020-10-13,197853,10416,20452,3846013,NA,NA,49.74,47.22,51.49,37.5,1,Belgium,11433256
2020-10-14,210386,10457,20587,3919002,NA,NA,49.74,47.22,51.49,37.5,1,Belgium,11433256
2020-10-15,222413,10494,20720,3985272,NA,NA,49.74,47.22,51.49,37.5,1,Belgium,11433256
2020-10-16,236151,10531,20867,4053993,NA,NA,49.74,47.22,51.49,37.5,1,Belgium,11433256
2020-10-17,244275,10554,21074,4115901,NA,NA,49.74,47.22,51.49,37.5,1,Belgium,11433256
2020-10-18,248614,10585,21157,4160616,NA,NA,49.74,47.22,51.49,37.5,1,Belgium,11433256
2020-10-19,264438,10640,21214,4216547,NA,NA,54.69,54.63,57.14,37.5,1,Belgium,11433256
2020-10-20,284038,10693,21476,4294929,NA,NA,54.69,54.63,57.14,37.5,1,Belgium,11433256
2020-10-21,301666,10754,21717,4375782,NA,NA,54.69,54.63,57.14,37.5,1,Belgium,11433256
2020-10-22,319381,10811,22213,4455819,NA,NA,54.69,54.63,57.14,37.5,1,Belgium,11433256
2020-10-23,338244,10904,22517,4524991,NA,NA,62.5,54.63,57.14,100,1,Belgium,11433256
2020-10-24,349796,10999,22878,4588617,NA,NA,62.5,54.63,57.14,100,1,Belgium,11433256
2020-10-25,354676,11097,23087,4628092,NA,NA,62.5,54.63,57.14,100,1,Belgium,11433256
2020-10-26,374521,11220,NA,4678269,NA,NA,62.5,54.63,57.14,100,1,Belgium,11433256
2020-10-27,396711,11350,23035,4749745,NA,NA,62.5,54.63,57.14,100,1,Belgium,11433256
2020-10-28,414693,11493,23969,4827853,NA,NA,62.5,54.63,57.14,100,1,Belgium,11433256
2020-10-29,429767,11637,24443,4899782,NA,NA,63.54,56.48,58.33,100,1,Belgium,11433256
2020-10-30,445155,11821,24906,4965816,NA,NA,63.54,56.48,58.33,100,1,Belgium,11433256
2020-10-31,451463,11998,25569,5020416,NA,NA,63.54,56.48,58.33,100,1,Belgium,11433256
2020-11-01,454124,12163,25819,5044586,NA,NA,63.54,56.48,58.33,100,1,Belgium,11433256
2020-11-02,467966,12376,25999,5073519,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-03,480048,12550,26661,5128401,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-04,489261,12750,27334,5173407,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-05,496905,12960,27987,5219135,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-06,503543,13178,28613,5258502,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-07,506586,13388,29357,5290864,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-08,508035,13598,29651,5304166,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-09,516648,13796,29796,5326536,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-10,524310,14015,30504,5365741,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-11,526311,14209,31130,5397536,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-12,532778,14381,NA,5425594,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-13,538474,14564,NA,5463403,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-14,540834,14742,NA,5489878,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-15,541887,14935,NA,5503703,NA,NA,68.75,65.74,64.29,100,1,Belgium,11433256
2020-11-16,547717,15130,NA,5525158,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-17,552540,15287,NA,5565494,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-18,556221,15447,NA,5602126,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-19,559228,15619,NA,5637376,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-20,562303,15790,NA,5671778,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-21,563561,15931,NA,5693297,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-22,564146,16067,NA,5704027,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-23,568090,16208,NA,5726575,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-24,570955,16331,NA,5768866,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-25,573624,16470,NA,5806071,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-26,576036,16587,NA,5840257,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-27,578760,16713,NA,5873955,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-28,579761,16831,NA,5899738,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-29,580317,16950,NA,5909368,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-11-30,583603,17052,NA,5932910,NA,NA,67.71,63.89,63.1,100,1,Belgium,11433256
2020-12-01,586285,17162,NA,5977268,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-02,588883,17279,NA,6013941,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-03,591244,17373,NA,6048115,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-04,593793,17483,NA,6084351,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-05,594887,17570,NA,6109125,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-06,595482,17655,NA,6119679,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-07,598829,17752,NA,6146287,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-08,601539,17845,NA,6192240,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-09,604288,17935,NA,6233789,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-10,606956,18030,NA,6272010,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-11,609841,18144,NA,6310670,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-12,611422,18231,NA,6340750,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-13,612157,18323,NA,6354408,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-14,615962,18423,NA,6385909,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-15,619162,18526,NA,6438976,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-16,621915,18624,NA,6489634,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-17,624648,18714,NA,6535983,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-18,627377,18798,NA,6578306,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-19,628806,18891,NA,6611310,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-20,629441,18980,NA,6625791,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-21,632749,19050,NA,6658329,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-22,635338,19152,NA,6710261,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-23,637692,19245,NA,6751527,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-24,639411,19326,NA,6788493,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-25,639903,19393,NA,6801564,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-26,641000,19457,NA,6819475,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-27,641530,19518,NA,6832980,NA,NA,65.62,60.19,60.71,100,1,Belgium,11433256
2020-12-28,644169,19581,NA,6862067,338,338,66.88,60.19,62.14,100,1,Belgium,11433256
2020-12-29,646437,19658,NA,6903539,375,374,66.88,60.19,62.14,100,1,Belgium,11433256
2020-12-30,648417,19732,NA,6936274,894,892,66.88,60.19,62.14,100,1,Belgium,11433256
2020-12-31,650041,19819,NA,6966831,934,932,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-01,650510,19869,NA,6978829,948,946,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-02,651563,19933,NA,6997505,968,966,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-03,652293,19975,NA,7015302,995,993,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-04,655204,20034,NA,7055777,1051,1048,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-05,657829,20097,NA,7116375,2830,2824,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-06,660131,20153,NA,7171937,6841,6834,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-07,661941,20206,NA,7216491,15346,15332,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-08,663875,20256,NA,7263172,24772,24751,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-09,665177,20308,NA,7301607,28059,28035,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-10,665985,20364,NA,7324664,28498,28472,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-11,668834,20417,NA,7368838,34233,34197,66.88,60.19,62.14,100,1,Belgium,11433256
2021-01-12,671103,20468,NA,7436205,50306,50262,63.75,60.19,62.14,75,1,Belgium,11433256
2021-01-13,673147,20509,NA,7493342,72235,72069,63.75,60.19,62.14,75,1,Belgium,11433256
2021-01-14,675170,20571,NA,7536877,95787,95605,63.75,60.19,62.14,75,1,Belgium,11433256
2021-01-15,677240,20619,NA,7581004,119495,119305,63.75,60.19,62.14,75,1,Belgium,11433256
2021-01-16,678381,20665,NA,7615041,124742,124548,63.75,60.19,62.14,75,1,Belgium,11433256
2021-01-17,679078,20709,NA,7631894,128034,127815,63.75,60.19,62.14,75,1,Belgium,11433256
2021-01-18,682014,20767,NA,7669657,139322,138955,63.75,60.19,62.14,75,1,Belgium,11433256
2021-01-19,684358,20828,NA,7733297,158801,158225,65,60.19,63.57,75,1,Belgium,11433256
2021-01-20,686773,20877,NA,7786911,180539,179499,65,60.19,63.57,75,1,Belgium,11433256
2021-01-21,689043,20930,NA,7832661,210942,209868,65,60.19,63.57,75,1,Belgium,11433256
2021-01-22,691567,20979,NA,7883564,241176,240055,65,60.19,63.57,75,1,Belgium,11433256
2021-01-23,692924,21046,NA,7922129,249697,248567,65,60.19,63.57,75,1,Belgium,11433256
2021-01-24,693719,21085,NA,7943913,251642,250483,65,60.19,63.57,75,1,Belgium,11433256
2021-01-25,697005,21129,NA,7988353,263111,261927,65,60.19,63.57,75,1,Belgium,11433256
2021-01-26,699705,21181,NA,8053640,276091,273126,65,60.19,63.57,75,1,Belgium,11433256
2021-01-27,702217,21222,NA,8116079,292945,286521,66.56,62.96,65.36,75,1,Belgium,11433256
2021-01-28,704763,21277,NA,8172152,316989,302621,66.56,62.96,65.36,75,1,Belgium,11433256
2021-01-29,707702,21321,NA,8228650,338795,315213,66.56,62.96,65.36,75,1,Belgium,11433256
2021-01-30,709251,21350,NA,8275889,343371,316863,66.56,62.96,65.36,75,1,Belgium,11433256
2021-01-31,710094,21382,NA,8298203,344369,317508,66.56,62.96,65.36,75,1,Belgium,11433256
2021-02-01,713393,21420,NA,8344155,352377,321531,66.56,62.96,65.36,75,1,Belgium,11433256
2021-02-02,716008,21472,NA,8412609,377174,331832,66.56,62.96,65.36,75,1,Belgium,11433256
2021-02-03,718364,21513,NA,8473500,408327,342134,66.56,62.96,65.36,75,1,Belgium,11433256
2021-02-04,720725,21547,NA,8527844,442932,352222,66.56,62.96,65.36,75,1,Belgium,11433256
2021-02-05,723136,21603,NA,8585118,474216,360397,66.56,62.96,65.36,75,1,Belgium,11433256
2021-02-06,724392,21644,NA,8627309,480815,361646,66.56,62.96,65.36,75,1,Belgium,11433256
2021-02-07,724986,21684,NA,8646536,484260,361984,66.56,62.96,65.36,75,1,Belgium,11433256
2021-02-08,727527,21721,NA,8691526,494592,364384,66.56,62.96,65.36,75,1,Belgium,11433256
